product_code,bedge,text,user,created_at,product_option,question,answer
01P0000002558,답변완료,"주문했어요. (대면기,얌얌원형)
저번에 교환했었는데  
제발 깨끗하고(스크래치) 깨졌는지 등 검수 꼼꼼히 
신경써서 해주시길 부탁드려요. ㅠㅠ",,2019.07.02,기타,"주문했어요. (대면기,얌얌원형)
저번에 교환했었는데  
제발 깨끗하고(스크래치) 깨졌는지 등 검수 꼼꼼히 
신경써서 해주시길 부탁드려요. ㅠㅠ","안녕하세요. 고객님
신세계인터내셔날입니다.

문의하신 내용 답변드리도록 하겠습니다.
출고전 물류에서 최대한 꼼꼼하게 검수 후 출고 되고 있습니다.
만족스러운 물건 받으실 수 있도록 노력하겠습니다.

더 나은 서비스로 고객님의 성원에 보답하는 신세계인터내셔날이 되겠습니다.
편안하고 행복한 하루 보내세요 감사합니다."
01P0000002615,답변완료,,satu******,2024.06.20,투명,,
01P0000002615,답변완료,쇼핑백 담기 버튼이 이 제품은 안되는데 확인해 주세요.,self******,2022.09.09,투명,쇼핑백 담기 버튼이 이 제품은 안되는데 확인해 주세요.,"안녕하세요, 고객님.
상품문의 담당자입니다.

고객님 문의에 답변드리겠습니다. 

쇼핑백 담기 가능하도록 수정 처리되었습니다.
쇼핑에 불편을 드려 대단히 죄송합니다.

더 나은 서비스로 고객님의 성원에 보답하는 신세계인터내셔날이 되겠습니다.
감사합니다."
01P0000002615,답변완료,"방금 주문했습니다. 

하자없는지 확인 후 반드시 새상품으로 보내주세요.",,2016.07.11,투명,"방금 주문했습니다. 

하자없는지 확인 후 반드시 새상품으로 보내주세요.",안녕하세요 고객님.JAJU 입니다.요청하신대로 상품 검수하여 보내드릴 수 있도록 하겠습니다.혹시라도 수령 후 불량이나 파손등이 발생하였을 경우에는 1:1문의 또는 고객센터(1670-5258)로 연락부탁드리겠습니다.더 나은 서비스로 고객님의 성원에 보답하는 JAJU가 되겠습니다.편안하고 행복한 하루 되십시오. 감사합니다.
01P0000003008,답변완료,,want******,2022.11.13,화이트,,
01P0000003631,답변완료,,okyl******,2022.08.27,기타,,
01P0000003631,답변완료,장바구니 안담겨요 수정 처리요,tisc******,2020.08.02,기타,장바구니 안담겨요 수정 처리요,"안녕하세요, 고객님.
신세계인터내셔날 상품문의 담당자입니다.

문의하신 내용에 답변드리겠습니다.

쇼핑에 불편을 드려 대단히 죄송합니다.
현재 장바구니에 담길 수 있도록 수정되었으니
많은 이용 부탁드립니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다."
01P0000003631,답변완료,"대자는 장바구니 담기가 안되고 바로구매만 가능하네요
수정해주세요",,2020.08.01,기타,"대자는 장바구니 담기가 안되고 바로구매만 가능하네요
수정해주세요","안녕하세요, 고객님.
신세계인터내셔날 상품문의 담당자입니다.

문의하신 내용에 답변드리겠습니다.

쇼핑에 불편을 드려 대단히 죄송합니다.

해당 상품 현재 장바구니 담기 가능하도록 수정되었으니
많은 이용 부탁드립니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다."
01P0000003643,답변완료,상품평을 적었는데 왜 적립이 안되지요 작성하고 한달이 훨씬 넘었어요....,jisn******,2021.03.24,기타,상품평을 적었는데 왜 적립이 안되지요 작성하고 한달이 훨씬 넘었어요....,"안녕하세요, 고객님.
신세계인터내셔날 상품문의 담당자입니다.

문의하신 내용에 답변드리겠습니다.

상품 Q&A를 통해서는 주문 내역 확인이 안되기 때문에
적립에 대한 자세한 문의는 번거로우시겠지만 
고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 연락 주시면
빠른 확인 후 안내해 드리겠습니다.

감사합니다."
01P0000003643,답변완료,"요거 링중간에 땜질 자국 두군데 있는데
불량인가요 제품 특성 인가요?모든 제품이 이런건가요",skyl******,2021.01.07,기타,"요거 링중간에 땜질 자국 두군데 있는데
불량인가요 제품 특성 인가요?모든 제품이 이런건가요","안녕하세요, 고객님.
신세계인터내셔날 상품문의 담당자입니다.

문의하신 내용에 답변드리겠습니다.

와이어 공정상 생기는 자국으로 모든 제품이 그렇습니다.
불량품이 아닌 점 안내드립니다.

추운 날씨에 건강 조심하시고
더 나은 서비스로 고객님의 성원에 보답하는 신세계인터내셔날이 되겠습니다.
감사합니다.."
01P0000003643,답변완료,장바구니에 안담아지는데 어떻게 하나요?,1025******,2020.08.18,기타,장바구니에 안담아지는데 어떻게 하나요?,"안녕하세요, 고객님.
신세계인터내셔날 상품문의 담당자입니다.

문의하신 내용에 답변드리겠습니다.

쇼핑에 불편을 드려 대단히 죄송합니다.

해당 상품 장바구니에 담길 수 있도록 수정되었으니
많은 이용 부탁드립니다.

편안하고 행복한 하루 보내세요.
감사합니다."
01P0000003793,답변완료,장바구니 담기 기능이 안되요,,2020.12.27,기타,장바구니 담기 기능이 안되요,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

수정하였습니다. 다시한번 확인 부탁드립니다. 

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
01P0000003818,답변완료,"22-26 사이즈 다 쓸수 있는거 맞나요?
구매 선택하려니 22라고만 나오는데요",woh8******,2023.09.02,기타,"22-26 사이즈 다 쓸수 있는거 맞나요?
구매 선택하려니 22라고만 나오는데요","안녕하세요. 고객님 신세계 인터내셔날 상품문의 담당자  오승미입니다. 해당 제품은 뚜껑 테두리에 층이 있어 22, 24, 26 사이즈에 모두 사용 가능합니다. 참고하시어 구매 부탁드리며, 즐거운 쇼핑 되시기 바랍니다. 다른 문의사항이나 불편사항이 있으시다면, 언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다. 시간이 훌쩍 지나 어느덧 9월, 가을의 시작이 다가왔습니다. 높고 푸른 하늘을 보며 항상 좋은 일만 가득하시기를 바랍니다. 감사합니다."
01P0000003818,답변완료,혹시  제조국은 어딘가요,ezse******,2023.08.22,기타,혹시  제조국은 어딘가요,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 박소연입니다.해당 상품의 제조국은 중국으로 확인됩니다.상품정보제공고시란에서 확인 가능하오니참고하시어 구매 부탁 드리며, 즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.무더운 여름 날씨에 건강 유의하시고 즐거운 하루 보내시기 바랍니다.감사합니다."
01P0000003818,답변완료,식기세척기 사용이 가능한지요?,,2021.05.25,기타,식기세척기 사용이 가능한지요?,"안녕하세요, 고객님.
신세계인터내셔날 상품문의 담당자입니다.

문의하신 내용에 답변드리겠습니다.

해당 상품은 식기 세척기 사용 불가하니 구매 시 참고해 주세요.

더 나은  서비스로 고객님의 성원에 보답하는 신세계인터내셔날이 되겠습니다.
감사합니다."
01P0000004319,답변완료,,wini******,2023.05.29,기타,,
01P0000004319,답변완료,,kyky******,2023.03.10,기타,,
01P0000004319,답변완료,저번주 수요일에 주문했는데 왜 발송조차 안하는거죠?,dlwj******,2021.08.23,기타,저번주 수요일에 주문했는데 왜 발송조차 안하는거죠?,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

현재 주문량이 급격이 증가하면서 출고가 지연 되고 있습니다.  
평균출고일보다 영업일 기준 1~4 출고지연이 되고 있사오니 고객님의 양해 부탁드리며
정확한 일정 안내가 어렵습니다. 

혹시라도 해당기간을 넘어 송장 조회가 안되면
고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의주신다면
신속하게 답변 도와드리도록 하겠습니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
01P0000004684,답변완료,망에 넣을 경우 기계 세탁이랑 건조기 사용 가능한가요?,jaun******,2021.10.18,화이트,망에 넣을 경우 기계 세탁이랑 건조기 사용 가능한가요?,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

당사의 면 매트는 기본적으로 기계세탁, 건조를 금지합니다. 일반적으로 판매하는 상품대비 훨씬 중량이 높은 상품이기 때문에
수분 흡수량이 많고, 15KG 이상의 세탁기를 사용하여도 탈수가 잘 되지 않으며 인도 면 소재 특성상 고온에 약한 성질이 있어 부스러집니다.
그리고 수분흡수량이 많기 때문에 건조 시간도 다른 세탁물에 비해 곱절로 소요됩니다.

일반적으로 망을 사용하는 것은 섬세한 소재의 보풀이나 긁힘 방지를 위하여 안내드리는데,
망을 사용하시는 것과 무관하게 면 소재와 중량에 따른 상품 특징 때문에 기계세탁이 아닌 부분 손 세탁을 권장 드립니다.

잔사문제나 탈수, 건조문제에 개의치 않으시다면 기계세탁, 기계건조 진행하셔도 무방하나 제품의 퀄리티를 처음 구매하셨을 때와 많은 차이가 발생하고, 원하시는 시간 내에 건조가 되지 않으니 감안하시기 바랍니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
01P0000004684,답변완료,배송이 며칠걸릴까요???,sung******,2020.09.15,화이트,배송이 며칠걸릴까요???,"안녕하세요 고객님
신세계인터내셔날 상품문의 담당자입니다.

문의하신 내용에 답변드리겠습니다.

상품의 평균 배송일은 영업일 기준 2~3일 정도 소요되고 있으며,
재고가 없는 경우 배송이 지연될 수 있는 점 양해 부탁드립니다.

배송에 관한 자세한 문의는 1:1문의 신청이나 고객센터로 연락 주시면
빠른 확인 후 안내해 드리겠습니다.

편안하고 행복한 하루 보내세요.
감사합니다."
01P0000004684,답변완료,뒷면이 실리콘등 미끄럼처리가 되어있는지 궁금하네요~,puri******,2017.09.04,화이트,뒷면이 실리콘등 미끄럼처리가 되어있는지 궁금하네요~,안녕하세요 고객님.문의하신 상품은  미끄럼 방지 처리가 되어있지 않은 상품이니 참고해 주시길 바랍니다.더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.편안하고 행복한 하루 보내시길 바랍니다. 감사합니다.
01P0000004745,답변완료,,tock******,2024.06.28,기타,,
01P0000004745,답변완료,,tock******,2024.06.28,기타,,
01P0000004745,답변완료,스텐재질이 304 계열이라고 적혀있는데 304랑은 다른건가요?,sese******,2023.04.07,기타,스텐재질이 304 계열이라고 적혀있는데 304랑은 다른건가요?,"안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

문의하신 스텐 304와 동일한 개념입니다.

구매 시 참고 부탁드립니다.

파릇한 봄 내음이 가득한 4월 입니다.화사하게 핀 봄꽃처럼 꽃 길만 
걷는 4월 되시길 바랍니다.

감사합니다."
01P0000004835,답변완료,,thki******,2022.03.06,기타,,
01P0000004835,답변완료,"이 상품도 장바구니 담기 버튼이 없어요 ㅠㅠㅠ 
수정부탁드립니다",love******,2020.09.09,기타,"이 상품도 장바구니 담기 버튼이 없어요 ㅠㅠㅠ 
수정부탁드립니다","안녕하세요 고객님
신세계인터내셔날 상품문의 담당자입니다.

쇼핑에 불편을 드려 대단히 죄송합니다.

해당 상품 쇼핑백 담기 가능하도록 수정되었으니
많은 이용 부탁드립니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다."
